height_map envu: number_of_rows = 40, number_of_columns = 40
my_vehicle->iID = 508
P.y = 12.330291, Pt.y = 0.000000, Q.y = 12.330291, Qt.y = 0.000000, R.y = 12.330291, Rt.y = 0.000000, S.y = 12.330291, St.y = 0.000000
P.y = 12.282621, Pt.y = 0.000000, Q.y = 12.282621, Qt.y = 0.000000, R.y = 12.282621, Rt.y = 0.000000, S.y = 12.282621, St.y = 0.000000
P.y = 12.234804, Pt.y = 0.000000, Q.y = 12.234804, Qt.y = 0.000000, R.y = 12.234804, Rt.y = 0.000000, S.y = 12.234804, St.y = 0.000000
P.y = 12.186839, Pt.y = 0.000000, Q.y = 12.186839, Qt.y = 0.000000, R.y = 12.186839, Rt.y = 0.000000, S.y = 12.186839, St.y = 0.000000
P.y = 12.138726, Pt.y = 0.000000, Q.y = 12.138726, Qt.y = 0.000000, R.y = 12.138726, Rt.y = 0.000000, S.y = 12.138726, St.y = 0.000000
P.y = 12.090466, Pt.y = 0.000000, Q.y = 12.090466, Qt.y = 0.000000, R.y = 12.090466, Rt.y = 0.000000, S.y = 12.090466, St.y = 0.000000
P.y = 12.042057, Pt.y = 0.000000, Q.y = 12.042057, Qt.y = 0.000000, R.y = 12.042057, Rt.y = 0.000000, S.y = 12.042057, St.y = 0.000000
P.y = 11.993501, Pt.y = 0.000000, Q.y = 11.993501, Qt.y = 0.000000, R.y = 11.993501, Rt.y = 0.000000, S.y = 11.993501, St.y = 0.000000
P.y = 11.944798, Pt.y = 0.000000, Q.y = 11.944798, Qt.y = 0.000000, R.y = 11.944798, Rt.y = 0.000000, S.y = 11.944798, St.y = 0.000000
P.y = 11.895947, Pt.y = 0.000000, Q.y = 11.895947, Qt.y = 0.000000, R.y = 11.895947, Rt.y = 0.000000, S.y = 11.895947, St.y = 0.000000
P.y = 11.846948, Pt.y = 0.000000, Q.y = 11.846948, Qt.y = 0.000000, R.y = 11.846948, Rt.y = 0.000000, S.y = 11.846948, St.y = 0.000000
P.y = 11.797801, Pt.y = 0.000000, Q.y = 11.797801, Qt.y = 0.000000, R.y = 11.797801, Rt.y = 0.000000, S.y = 11.797801, St.y = 0.000000
P.y = 11.748507, Pt.y = 0.000000, Q.y = 11.748507, Qt.y = 0.000000, R.y = 11.748507, Rt.y = 0.000000, S.y = 11.748507, St.y = 0.000000
P.y = 11.699064, Pt.y = 0.000000, Q.y = 11.699064, Qt.y = 0.000000, R.y = 11.699064, Rt.y = 0.000000, S.y = 11.699064, St.y = 0.000000
P.y = 11.649474, Pt.y = 0.000000, Q.y = 11.649474, Qt.y = 0.000000, R.y = 11.649474, Rt.y = 0.000000, S.y = 11.649474, St.y = 0.000000
P.y = 11.599737, Pt.y = 0.000000, Q.y = 11.599737, Qt.y = 0.000000, R.y = 11.599737, Rt.y = 0.000000, S.y = 11.599737, St.y = 0.000000
P.y = 11.549852, Pt.y = 0.000000, Q.y = 11.549852, Qt.y = 0.000000, R.y = 11.549852, Rt.y = 0.000000, S.y = 11.549852, St.y = 0.000000
P.y = 11.499820, Pt.y = 0.000000, Q.y = 11.499820, Qt.y = 0.000000, R.y = 11.499820, Rt.y = 0.000000, S.y = 11.499820, St.y = 0.000000
P.y = 11.449639, Pt.y = 0.000000, Q.y = 11.449639, Qt.y = 0.000000, R.y = 11.449639, Rt.y = 0.000000, S.y = 11.449639, St.y = 0.000000
P.y = 11.399311, Pt.y = 0.000000, Q.y = 11.399311, Qt.y = 0.000000, R.y = 11.399311, Rt.y = 0.000000, S.y = 11.399311, St.y = 0.000000
P.y = 11.348835, Pt.y = 0.000000, Q.y = 11.348835, Qt.y = 0.000000, R.y = 11.348835, Rt.y = 0.000000, S.y = 11.348835, St.y = 0.000000
P.y = 11.298211, Pt.y = 0.000000, Q.y = 11.298211, Qt.y = 0.000000, R.y = 11.298211, Rt.y = 0.000000, S.y = 11.298211, St.y = 0.000000
P.y = 11.247439, Pt.y = 0.000000, Q.y = 11.247439, Qt.y = 0.000000, R.y = 11.247439, Rt.y = 0.000000, S.y = 11.247439, St.y = 0.000000
P.y = 11.196521, Pt.y = 0.000000, Q.y = 11.196521, Qt.y = 0.000000, R.y = 11.196521, Rt.y = 0.000000, S.y = 11.196521, St.y = 0.000000
P.y = 11.145454, Pt.y = 0.000000, Q.y = 11.145454, Qt.y = 0.000000, R.y = 11.145454, Rt.y = 0.000000, S.y = 11.145454, St.y = 0.000000
P.y = 11.094240, Pt.y = 0.000000, Q.y = 11.094240, Qt.y = 0.000000, R.y = 11.094240, Rt.y = 0.000000, S.y = 11.094240, St.y = 0.000000
P.y = 11.042878, Pt.y = 0.000000, Q.y = 11.042878, Qt.y = 0.000000, R.y = 11.042878, Rt.y = 0.000000, S.y = 11.042878, St.y = 0.000000
P.y = 10.991368, Pt.y = 0.000000, Q.y = 10.991368, Qt.y = 0.000000, R.y = 10.991368, Rt.y = 0.000000, S.y = 10.991368, St.y = 0.000000
P.y = 10.939711, Pt.y = 0.000000, Q.y = 10.939711, Qt.y = 0.000000, R.y = 10.939711, Rt.y = 0.000000, S.y = 10.939711, St.y = 0.000000
P.y = 10.887905, Pt.y = 0.000000, Q.y = 10.887905, Qt.y = 0.000000, R.y = 10.887905, Rt.y = 0.000000, S.y = 10.887905, St.y = 0.000000
P.y = 10.835953, Pt.y = 0.000000, Q.y = 10.835953, Qt.y = 0.000000, R.y = 10.835953, Rt.y = 0.000000, S.y = 10.835953, St.y = 0.000000
P.y = 10.783853, Pt.y = 0.000000, Q.y = 10.783853, Qt.y = 0.000000, R.y = 10.783853, Rt.y = 0.000000, S.y = 10.783853, St.y = 0.000000
P.y = 10.731605, Pt.y = 0.000000, Q.y = 10.731605, Qt.y = 0.000000, R.y = 10.731605, Rt.y = 0.000000, S.y = 10.731605, St.y = 0.000000
P.y = 10.681102, Pt.y = 0.000000, Q.y = 10.681102, Qt.y = 0.000000, R.y = 10.681102, Rt.y = 0.000000, S.y = 10.681102, St.y = 0.000000
P.y = 10.630462, Pt.y = 0.000000, Q.y = 10.630462, Qt.y = 0.000000, R.y = 10.630462, Rt.y = 0.000000, S.y = 10.630462, St.y = 0.000000
P.y = 10.579684, Pt.y = 0.000000, Q.y = 10.579684, Qt.y = 0.000000, R.y = 10.579684, Rt.y = 0.000000, S.y = 10.579684, St.y = 0.000000
P.y = 10.528769, Pt.y = 0.000000, Q.y = 10.528769, Qt.y = 0.000000, R.y = 10.528769, Rt.y = 0.000000, S.y = 10.528769, St.y = 0.000000
P.y = 10.477718, Pt.y = 0.000000, Q.y = 10.477718, Qt.y = 0.000000, R.y = 10.477718, Rt.y = 0.000000, S.y = 10.477718, St.y = 0.000000
P.y = 10.426530, Pt.y = 0.000000, Q.y = 10.426530, Qt.y = 0.000000, R.y = 10.426530, Rt.y = 0.000000, S.y = 10.426530, St.y = 0.000000
P.y = 10.375204, Pt.y = 0.000000, Q.y = 10.375204, Qt.y = 0.000000, R.y = 10.375204, Rt.y = 0.000000, S.y = 10.375204, St.y = 0.000000
P.y = 10.323741, Pt.y = 0.000000, Q.y = 10.323741, Qt.y = 0.000000, R.y = 10.323741, Rt.y = 0.000000, S.y = 10.323741, St.y = 0.000000
P.y = 10.272141, Pt.y = 0.000000, Q.y = 10.272141, Qt.y = 0.000000, R.y = 10.272141, Rt.y = 0.000000, S.y = 10.272141, St.y = 0.000000
P.y = 10.220403, Pt.y = 0.000000, Q.y = 10.220403, Qt.y = 0.000000, R.y = 10.220403, Rt.y = 0.000000, S.y = 10.220403, St.y = 0.000000
P.y = 10.168528, Pt.y = 0.000000, Q.y = 10.168528, Qt.y = 0.000000, R.y = 10.168528, Rt.y = 0.000000, S.y = 10.168528, St.y = 0.000000
P.y = 10.116515, Pt.y = 0.000000, Q.y = 10.116515, Qt.y = 0.000000, R.y = 10.116515, Rt.y = 0.000000, S.y = 10.116515, St.y = 0.000000
P.y = 10.064366, Pt.y = 0.000000, Q.y = 10.064366, Qt.y = 0.000000, R.y = 10.064366, Rt.y = 0.000000, S.y = 10.064366, St.y = 0.000000
P.y = 10.012080, Pt.y = 0.000000, Q.y = 10.012080, Qt.y = 0.000000, R.y = 10.012080, Rt.y = 0.000000, S.y = 10.012080, St.y = 0.000000
P.y = 9.959657, Pt.y = 0.000000, Q.y = 9.959657, Qt.y = 0.000000, R.y = 9.959657, Rt.y = 0.000000, S.y = 9.959657, St.y = 0.000000
P.y = 9.907096, Pt.y = 0.000000, Q.y = 9.907096, Qt.y = 0.000000, R.y = 9.907096, Rt.y = 0.000000, S.y = 9.907096, St.y = 0.000000
P.y = 9.854398, Pt.y = 0.000000, Q.y = 9.854398, Qt.y = 0.000000, R.y = 9.854398, Rt.y = 0.000000, S.y = 9.854398, St.y = 0.000000
P.y = 9.801562, Pt.y = 0.000000, Q.y = 9.801562, Qt.y = 0.000000, R.y = 9.801562, Rt.y = 0.000000, S.y = 9.801562, St.y = 0.000000
P.y = 9.748590, Pt.y = 0.000000, Q.y = 9.748590, Qt.y = 0.000000, R.y = 9.748590, Rt.y = 0.000000, S.y = 9.748590, St.y = 0.000000
P.y = 9.695479, Pt.y = 0.000000, Q.y = 9.695479, Qt.y = 0.000000, R.y = 9.695479, Rt.y = 0.000000, S.y = 9.695479, St.y = 0.000000
P.y = 9.642232, Pt.y = 0.000000, Q.y = 9.642232, Qt.y = 0.000000, R.y = 9.642232, Rt.y = 0.000000, S.y = 9.642232, St.y = 0.000000
P.y = 9.588848, Pt.y = 0.000000, Q.y = 9.588848, Qt.y = 0.000000, R.y = 9.588848, Rt.y = 0.000000, S.y = 9.588848, St.y = 0.000000
P.y = 9.535327, Pt.y = 0.000000, Q.y = 9.535327, Qt.y = 0.000000, R.y = 9.535327, Rt.y = 0.000000, S.y = 9.535327, St.y = 0.000000
P.y = 9.481668, Pt.y = 0.000000, Q.y = 9.481668, Qt.y = 0.000000, R.y = 9.481668, Rt.y = 0.000000, S.y = 9.481668, St.y = 0.000000
P.y = 9.427873, Pt.y = 0.000000, Q.y = 9.427873, Qt.y = 0.000000, R.y = 9.427873, Rt.y = 0.000000, S.y = 9.427873, St.y = 0.000000
P.y = 9.373940, Pt.y = 0.000000, Q.y = 9.373940, Qt.y = 0.000000, R.y = 9.373940, Rt.y = 0.000000, S.y = 9.373940, St.y = 0.000000
P.y = 9.319869, Pt.y = 0.000000, Q.y = 9.319869, Qt.y = 0.000000, R.y = 9.319869, Rt.y = 0.000000, S.y = 9.319869, St.y = 0.000000
P.y = 9.265661, Pt.y = 0.000000, Q.y = 9.265661, Qt.y = 0.000000, R.y = 9.265661, Rt.y = 0.000000, S.y = 9.265661, St.y = 0.000000
P.y = 9.211316, Pt.y = 0.000000, Q.y = 9.211316, Qt.y = 0.000000, R.y = 9.211316, Rt.y = 0.000000, S.y = 9.211316, St.y = 0.000000
P.y = 9.156834, Pt.y = 0.000000, Q.y = 9.156834, Qt.y = 0.000000, R.y = 9.156834, Rt.y = 0.000000, S.y = 9.156834, St.y = 0.000000
P.y = 9.102215, Pt.y = 0.000000, Q.y = 9.102215, Qt.y = 0.000000, R.y = 9.102215, Rt.y = 0.000000, S.y = 9.102215, St.y = 0.000000
P.y = 9.047459, Pt.y = 0.000000, Q.y = 9.047459, Qt.y = 0.000000, R.y = 9.047459, Rt.y = 0.000000, S.y = 9.047459, St.y = 0.000000
P.y = 8.992565, Pt.y = 0.000000, Q.y = 8.992565, Qt.y = 0.000000, R.y = 8.992565, Rt.y = 0.000000, S.y = 8.992565, St.y = 0.000000
P.y = 8.937534, Pt.y = 0.000000, Q.y = 8.937534, Qt.y = 0.000000, R.y = 8.937534, Rt.y = 0.000000, S.y = 8.937534, St.y = 0.000000
P.y = 8.882366, Pt.y = 0.000000, Q.y = 8.882366, Qt.y = 0.000000, R.y = 8.882366, Rt.y = 0.000000, S.y = 8.882366, St.y = 0.000000
P.y = 8.827061, Pt.y = 0.000000, Q.y = 8.827061, Qt.y = 0.000000, R.y = 8.827061, Rt.y = 0.000000, S.y = 8.827061, St.y = 0.000000
P.y = 8.771618, Pt.y = 0.000000, Q.y = 8.771618, Qt.y = 0.000000, R.y = 8.771618, Rt.y = 0.000000, S.y = 8.771618, St.y = 0.000000
P.y = 8.716038, Pt.y = 0.000000, Q.y = 8.716038, Qt.y = 0.000000, R.y = 8.716038, Rt.y = 0.000000, S.y = 8.716038, St.y = 0.000000
P.y = 8.660321, Pt.y = 0.000000, Q.y = 8.660321, Qt.y = 0.000000, R.y = 8.660321, Rt.y = 0.000000, S.y = 8.660321, St.y = 0.000000
P.y = 8.604467, Pt.y = 0.000000, Q.y = 8.604467, Qt.y = 0.000000, R.y = 8.604467, Rt.y = 0.000000, S.y = 8.604467, St.y = 0.000000
P.y = 8.548476, Pt.y = 0.000000, Q.y = 8.548476, Qt.y = 0.000000, R.y = 8.548476, Rt.y = 0.000000, S.y = 8.548476, St.y = 0.000000
P.y = 8.492348, Pt.y = 0.000000, Q.y = 8.492348, Qt.y = 0.000000, R.y = 8.492348, Rt.y = 0.000000, S.y = 8.492348, St.y = 0.000000
P.y = 8.436082, Pt.y = 0.000000, Q.y = 8.436082, Qt.y = 0.000000, R.y = 8.436082, Rt.y = 0.000000, S.y = 8.436082, St.y = 0.000000
P.y = 8.379679, Pt.y = 0.000000, Q.y = 8.379679, Qt.y = 0.000000, R.y = 8.379679, Rt.y = 0.000000, S.y = 8.379679, St.y = 0.000000
P.y = 8.323138, Pt.y = 0.000000, Q.y = 8.323138, Qt.y = 0.000000, R.y = 8.323138, Rt.y = 0.000000, S.y = 8.323138, St.y = 0.000000
P.y = 8.266460, Pt.y = 0.000000, Q.y = 8.266460, Qt.y = 0.000000, R.y = 8.266460, Rt.y = 0.000000, S.y = 8.266460, St.y = 0.000000
P.y = 8.209645, Pt.y = 0.000000, Q.y = 8.209645, Qt.y = 0.000000, R.y = 8.209645, Rt.y = 0.000000, S.y = 8.209645, St.y = 0.000000
P.y = 8.152694, Pt.y = 0.000000, Q.y = 8.152694, Qt.y = 0.000000, R.y = 8.152694, Rt.y = 0.000000, S.y = 8.152694, St.y = 0.000000
P.y = 8.095605, Pt.y = 0.000000, Q.y = 8.095605, Qt.y = 0.000000, R.y = 8.095605, Rt.y = 0.000000, S.y = 8.095605, St.y = 0.000000
P.y = 8.038379, Pt.y = 0.000000, Q.y = 8.038379, Qt.y = 0.000000, R.y = 8.038379, Rt.y = 0.000000, S.y = 8.038379, St.y = 0.000000
P.y = 7.986543, Pt.y = 0.000000, Q.y = 7.986543, Qt.y = 0.000000, R.y = 7.986543, Rt.y = 0.000000, S.y = 7.986543, St.y = 0.000000
P.y = 7.934594, Pt.y = 0.000000, Q.y = 7.934594, Qt.y = 0.000000, R.y = 7.934594, Rt.y = 0.000000, S.y = 7.934594, St.y = 0.000000
P.y = 7.882534, Pt.y = 0.000000, Q.y = 7.882534, Qt.y = 0.000000, R.y = 7.882534, Rt.y = 0.000000, S.y = 7.882534, St.y = 0.000000
P.y = 7.830361, Pt.y = 0.000000, Q.y = 7.830361, Qt.y = 0.000000, R.y = 7.830361, Rt.y = 0.000000, S.y = 7.830361, St.y = 0.000000
P.y = 7.778077, Pt.y = 0.000000, Q.y = 7.778077, Qt.y = 0.000000, R.y = 7.778077, Rt.y = 0.000000, S.y = 7.778077, St.y = 0.000000
P.y = 7.725680, Pt.y = 0.000000, Q.y = 7.725680, Qt.y = 0.000000, R.y = 7.725680, Rt.y = 0.000000, S.y = 7.725680, St.y = 0.000000
P.y = 7.673172, Pt.y = 0.000000, Q.y = 7.673172, Qt.y = 0.000000, R.y = 7.673172, Rt.y = 0.000000, S.y = 7.673172, St.y = 0.000000
P.y = 7.620551, Pt.y = 0.000000, Q.y = 7.620551, Qt.y = 0.000000, R.y = 7.620551, Rt.y = 0.000000, S.y = 7.620551, St.y = 0.000000
P.y = 7.567819, Pt.y = 0.000000, Q.y = 7.567819, Qt.y = 0.000000, R.y = 7.567819, Rt.y = 0.000000, S.y = 7.567819, St.y = 0.000000
P.y = 7.514974, Pt.y = 0.000000, Q.y = 7.514974, Qt.y = 0.000000, R.y = 7.514974, Rt.y = 0.000000, S.y = 7.514974, St.y = 0.000000
P.y = 7.462017, Pt.y = 0.000000, Q.y = 7.462017, Qt.y = 0.000000, R.y = 7.462017, Rt.y = 0.000000, S.y = 7.462017, St.y = 0.000000
P.y = 7.408948, Pt.y = 0.000000, Q.y = 7.408948, Qt.y = 0.000000, R.y = 7.408948, Rt.y = 0.000000, S.y = 7.408948, St.y = 0.000000
P.y = 7.355767, Pt.y = 0.000000, Q.y = 7.355767, Qt.y = 0.000000, R.y = 7.355767, Rt.y = 0.000000, S.y = 7.355767, St.y = 0.000000
P.y = 7.302474, Pt.y = 0.000000, Q.y = 7.302474, Qt.y = 0.000000, R.y = 7.302474, Rt.y = 0.000000, S.y = 7.302474, St.y = 0.000000
P.y = 7.249069, Pt.y = 0.000000, Q.y = 7.249069, Qt.y = 0.000000, R.y = 7.249069, Rt.y = 0.000000, S.y = 7.249069, St.y = 0.000000
P.y = 7.195552, Pt.y = 0.000000, Q.y = 7.195552, Qt.y = 0.000000, R.y = 7.195552, Rt.y = 0.000000, S.y = 7.195552, St.y = 0.000000
P.y = 7.141923, Pt.y = 0.000000, Q.y = 7.141923, Qt.y = 0.000000, R.y = 7.141923, Rt.y = 0.000000, S.y = 7.141923, St.y = 0.000000
P.y = 7.088181, Pt.y = 0.000000, Q.y = 7.088181, Qt.y = 0.000000, R.y = 7.088181, Rt.y = 0.000000, S.y = 7.088181, St.y = 0.000000
P.y = 7.034328, Pt.y = 0.000000, Q.y = 7.034328, Qt.y = 0.000000, R.y = 7.034328, Rt.y = 0.000000, S.y = 7.034328, St.y = 0.000000
P.y = 6.980362, Pt.y = 0.000000, Q.y = 6.980362, Qt.y = 0.000000, R.y = 6.980362, Rt.y = 0.000000, S.y = 6.980362, St.y = 0.000000
P.y = 6.926285, Pt.y = 0.000000, Q.y = 6.926285, Qt.y = 0.000000, R.y = 6.926285, Rt.y = 0.000000, S.y = 6.926285, St.y = 0.000000
P.y = 6.872095, Pt.y = 0.000000, Q.y = 6.872095, Qt.y = 0.000000, R.y = 6.872095, Rt.y = 0.000000, S.y = 6.872095, St.y = 0.000000
P.y = 6.817793, Pt.y = 0.000000, Q.y = 6.817793, Qt.y = 0.000000, R.y = 6.817793, Rt.y = 0.000000, S.y = 6.817793, St.y = 0.000000
P.y = 6.763380, Pt.y = 0.000000, Q.y = 6.763380, Qt.y = 0.000000, R.y = 6.763380, Rt.y = 0.000000, S.y = 6.763380, St.y = 0.000000
P.y = 6.708854, Pt.y = 0.000000, Q.y = 6.708854, Qt.y = 0.000000, R.y = 6.708854, Rt.y = 0.000000, S.y = 6.708854, St.y = 0.000000
P.y = 6.654216, Pt.y = 0.000000, Q.y = 6.654216, Qt.y = 0.000000, R.y = 6.654216, Rt.y = 0.000000, S.y = 6.654216, St.y = 0.000000
P.y = 6.599466, Pt.y = 0.000000, Q.y = 6.599466, Qt.y = 0.000000, R.y = 6.599466, Rt.y = 0.000000, S.y = 6.599466, St.y = 0.000000
P.y = 6.544604, Pt.y = 0.000000, Q.y = 6.544604, Qt.y = 0.000000, R.y = 6.544604, Rt.y = 0.000000, S.y = 6.544604, St.y = 0.000000
P.y = 6.489630, Pt.y = 0.000000, Q.y = 6.489630, Qt.y = 0.000000, R.y = 6.489630, Rt.y = 0.000000, S.y = 6.489630, St.y = 0.000000
P.y = 6.434544, Pt.y = 0.000000, Q.y = 6.434544, Qt.y = 0.000000, R.y = 6.434544, Rt.y = 0.000000, S.y = 6.434544, St.y = 0.000000
P.y = 6.379345, Pt.y = 0.000000, Q.y = 6.379345, Qt.y = 0.000000, R.y = 6.379345, Rt.y = 0.000000, S.y = 6.379345, St.y = 0.000000
P.y = 6.324035, Pt.y = 0.000000, Q.y = 6.324035, Qt.y = 0.000000, R.y = 6.324035, Rt.y = 0.000000, S.y = 6.324035, St.y = 0.000000
P.y = 6.268613, Pt.y = 0.000000, Q.y = 6.268613, Qt.y = 0.000000, R.y = 6.268613, Rt.y = 0.000000, S.y = 6.268613, St.y = 0.000000
P.y = 6.213078, Pt.y = 0.000000, Q.y = 6.213078, Qt.y = 0.000000, R.y = 6.213078, Rt.y = 0.000000, S.y = 6.213078, St.y = 0.000000
P.y = 6.157432, Pt.y = 0.000000, Q.y = 6.157432, Qt.y = 0.000000, R.y = 6.157432, Rt.y = 0.000000, S.y = 6.157432, St.y = 0.000000
P.y = 6.101674, Pt.y = 0.000000, Q.y = 6.101674, Qt.y = 0.000000, R.y = 6.101674, Rt.y = 0.000000, S.y = 6.101674, St.y = 0.000000
P.y = 6.045803, Pt.y = 0.000000, Q.y = 6.045803, Qt.y = 0.000000, R.y = 6.045803, Rt.y = 0.000000, S.y = 6.045803, St.y = 0.000000
P.y = 5.989820, Pt.y = 0.000000, Q.y = 5.989820, Qt.y = 0.000000, R.y = 5.989820, Rt.y = 0.000000, S.y = 5.989820, St.y = 0.000000
P.y = 5.933726, Pt.y = 0.000000, Q.y = 5.933726, Qt.y = 0.000000, R.y = 5.933726, Rt.y = 0.000000, S.y = 5.933726, St.y = 0.000000
P.y = 5.877519, Pt.y = 0.000000, Q.y = 5.877519, Qt.y = 0.000000, R.y = 5.877519, Rt.y = 0.000000, S.y = 5.877519, St.y = 0.000000
P.y = 5.821200, Pt.y = 0.000000, Q.y = 5.821200, Qt.y = 0.000000, R.y = 5.821200, Rt.y = 0.000000, S.y = 5.821200, St.y = 0.000000
P.y = 5.764770, Pt.y = 0.000000, Q.y = 5.764770, Qt.y = 0.000000, R.y = 5.764770, Rt.y = 0.000000, S.y = 5.764770, St.y = 0.000000
P.y = 5.708227, Pt.y = 0.000000, Q.y = 5.708227, Qt.y = 0.000000, R.y = 5.708227, Rt.y = 0.000000, S.y = 5.708227, St.y = 0.000000
P.y = 5.651572, Pt.y = 0.000000, Q.y = 5.651572, Qt.y = 0.000000, R.y = 5.651572, Rt.y = 0.000000, S.y = 5.651572, St.y = 0.000000
P.y = 5.594805, Pt.y = 0.000000, Q.y = 5.594805, Qt.y = 0.000000, R.y = 5.594805, Rt.y = 0.000000, S.y = 5.594805, St.y = 0.000000
P.y = 5.537926, Pt.y = 0.000000, Q.y = 5.537926, Qt.y = 0.000000, R.y = 5.537926, Rt.y = 0.000000, S.y = 5.537926, St.y = 0.000000
P.y = 5.480935, Pt.y = 0.000000, Q.y = 5.480935, Qt.y = 0.000000, R.y = 5.480935, Rt.y = 0.000000, S.y = 5.480935, St.y = 0.000000
P.y = 5.423831, Pt.y = 0.000000, Q.y = 5.423831, Qt.y = 0.000000, R.y = 5.423831, Rt.y = 0.000000, S.y = 5.423831, St.y = 0.000000
P.y = 5.366616, Pt.y = 0.000000, Q.y = 5.366616, Qt.y = 0.000000, R.y = 5.366616, Rt.y = 0.000000, S.y = 5.366616, St.y = 0.000000
P.y = 5.309288, Pt.y = 0.000000, Q.y = 5.309288, Qt.y = 0.000000, R.y = 5.309288, Rt.y = 0.000000, S.y = 5.309288, St.y = 0.000000
P.y = 5.074408, Pt.y = 0.000000, Q.y = 5.074408, Qt.y = 0.000000, R.y = 5.074408, Rt.y = 0.000000, S.y = 5.074408, St.y = 0.000000
P.y = 4.837666, Pt.y = 0.000000, Q.y = 4.837666, Qt.y = 0.000000, R.y = 4.837666, Rt.y = 0.000000, S.y = 4.837666, St.y = 0.000000
P.y = 4.599060, Pt.y = 0.000000, Q.y = 4.599060, Qt.y = 0.000000, R.y = 4.599060, Rt.y = 0.000000, S.y = 4.599060, St.y = 0.000000
P.y = 4.358592, Pt.y = 0.000000, Q.y = 4.358592, Qt.y = 0.000000, R.y = 4.358592, Rt.y = 0.000000, S.y = 4.358592, St.y = 0.000000
P.y = 4.116261, Pt.y = 0.000000, Q.y = 4.116261, Qt.y = 0.000000, R.y = 4.116261, Rt.y = 0.000000, S.y = 4.116261, St.y = 0.000000
P.y = 3.872067, Pt.y = 0.000000, Q.y = 3.872067, Qt.y = 0.000000, R.y = 3.872067, Rt.y = 0.000000, S.y = 3.872067, St.y = 0.000000
P.y = 3.626011, Pt.y = 0.000000, Q.y = 3.626011, Qt.y = 0.000000, R.y = 3.626011, Rt.y = 0.000000, S.y = 3.626011, St.y = 0.000000
P.y = 3.378091, Pt.y = 0.000000, Q.y = 3.378091, Qt.y = 0.000000, R.y = 3.378091, Rt.y = 0.000000, S.y = 3.378091, St.y = 0.000000
P.y = 3.128309, Pt.y = 0.000000, Q.y = 3.128309, Qt.y = 0.000000, R.y = 3.128309, Rt.y = 0.000000, S.y = 3.128309, St.y = 0.000000
P.y = 2.876664, Pt.y = 0.000000, Q.y = 2.876664, Qt.y = 0.000000, R.y = 2.876664, Rt.y = 0.000000, S.y = 2.876664, St.y = 0.000000
P.y = 2.623156, Pt.y = 0.000000, Q.y = 2.623156, Qt.y = 0.000000, R.y = 2.623156, Rt.y = 0.000000, S.y = 2.623156, St.y = 0.000000
P.y = 2.367785, Pt.y = 0.000000, Q.y = 2.367785, Qt.y = 0.000000, R.y = 2.367785, Rt.y = 0.000000, S.y = 2.367785, St.y = 0.000000
P.y = 2.110552, Pt.y = 0.000000, Q.y = 2.110552, Qt.y = 0.000000, R.y = 2.110552, Rt.y = 0.000000, S.y = 2.110552, St.y = 0.000000
P.y = 1.851456, Pt.y = 0.000000, Q.y = 1.851456, Qt.y = 0.000000, R.y = 1.851456, Rt.y = 0.000000, S.y = 1.851456, St.y = 0.000000
P.y = 1.590497, Pt.y = 0.000000, Q.y = 1.590497, Qt.y = 0.000000, R.y = 1.590497, Rt.y = 0.000000, S.y = 1.590497, St.y = 0.000000
P.y = 1.327675, Pt.y = 0.000000, Q.y = 1.327675, Qt.y = 0.000000, R.y = 1.327675, Rt.y = 0.000000, S.y = 1.327675, St.y = 0.000000
P.y = 1.062990, Pt.y = 0.000000, Q.y = 1.062990, Qt.y = 0.000000, R.y = 1.062990, Rt.y = 0.000000, S.y = 1.062990, St.y = 0.000000
P.y = 0.796443, Pt.y = 0.000000, Q.y = 0.796443, Qt.y = 0.000000, R.y = 0.796443, Rt.y = 0.000000, S.y = 0.796443, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
